#Depth	Raw_Count	Unique_Kmers
5243	95292	18
5244	137010	26
5245	162410	31
5246	178678	34
5247	144309	28
5248	143907	27
5249	190516	36
5250	252128	48
5251	174011	33
5252	131876	25
5253	131291	25
5254	179611	34
5255	184912	35
5256	127027	24
5257	131649	25
5258	187676	36
5259	168087	32
5260	201241	38
5261	120715	23
5262	143083	27
5263	143134	27
5264	122663	23
5265	100403	19
5266	171067	32
5267	185154	35
5268	169882	32
5269	116157	22
5270	127510	24
5271	143123	27
5272	154425	29
5273	111193	21
5274	116543	22
5275	132780	25
5276	159293	30
5277	127180	24
5278	148745	28
5279	132459	25
5280	207714	39
5281	132605	25
5282	122581	23
5283	122246	23
5284	159467	30
5285	153962	29
5286	148452	28
5287	132580	25
5288	148627	28
5289	169953	32
5290	101151	19
5291	159647	30
5292	143372	27
5293	213055	40
5294	127969	24
5295	176118	33
5296	146944	28
5297	121315	23
5298	201096	38
5299	85240	16
5300	154478	29
5301	122726	23
5302	147519	28
5303	140223	26
5304	126481	24
5305	170857	32
5306	127788	24
5307	165064	31
5308	133463	25
5309	91175	17
5310	125928	24
5311	96267	18
5312	159703	30
5313	138583	26
5314	117022	22
5315	96645	18
5316	182795	34
5317	134033	25
5318	150040	28
5319	170873	32
5320	128453	24
5321	142997	27
5322	133534	25
5323	155019	29
5324	182527	34
5325	176611	33
5326	90914	17
5327	171662	32
5328	144618	27
5329	160948	30
5330	88663	17
5331	143994	27
5332	163961	31
5333	161368	30
5334	198207	37
5335	144163	27
5336	155406	29
5337	139014	26
5338	139782	26
5339	129391	24
5340	105069	20
5341	117158	22
5342	193456	36
5343	101946	19
5344	116316	22
5345	150774	28
5346	150577	28
5347	123594	23
5348	172195	32
5349	91570	17
5350	149576	28
5351	125149	23
5352	134354	25
5353	160891	30
5354	150122	28
5355	113402	21
5356	102085	19
5357	118527	22
5358	172236	32
5359	161871	30
5360	133672	25
5361	129388	24
5362	140230	26
5363	145987	27
5364	75184	14
5365	172551	32
5366	150810	28
5367	118439	22
5368	172497	32
5369	156930	29
5370	129778	24
5371	134715	25
5372	102939	19
5373	129232	24
5374	194366	36
5375	167429	31
5376	140714	26
5377	118777	22
5378	118727	22
5379	102649	19
5380	91320	17
5381	184409	34
5382	150584	28
5383	134887	25
5384	210270	39
5385	162657	30
5386	124965	23
5387	183977	34
5388	168006	31
5389	97137	18
5390	140993	26
5391	167753	31
5392	130553	24
5393	140546	26
5394	143156	27
5395	124946	23
5396	97837	18
5397	168168	31
5398	108939	20
5399	162958	30
5400	130620	24
5401	174082	32
5402	141197	26
5403	138443	26
5404	140834	26
5405	151928	28
5406	162807	30
5407	163490	30
5408	127606	24
5409	136379	25
5410	110582	20
5411	114324	21
5412	92629	17
5413	141690	26
5414	108946	20
5415	152949	28
5416	131141	24
5417	152993	28
5418	146054	27
5419	103457	19
5420	136530	25
5421	125157	23
5422	168463	31
5423	136313	25
5424	129663	24
5425	108614	20
5426	174990	32
5427	94800	17
5428	174798	32
5429	140448	26
5430	157241	29
5431	144070	27
5432	142198	26
5433	114629	21
5434	131276	24
5435	213860	39
5436	93159	17
5437	115041	21
5438	140353	26
5439	153358	28
5440	120311	22
5441	158832	29
5442	131511	24
5443	136216	25
5444	181062	33
5445	163115	30
5446	164470	30
5447	131809	24
5448	134353	25
5449	124300	23
5450	87805	16
5451	171579	31
5452	164732	30
5453	137148	25
5454	83387	15
5455	93267	17
5456	169513	31
5457	93288	17
5458	146396	27
5459	125913	23
5460	141465	26
5461	104201	19
5462	142853	26
5463	148101	27
5464	159384	29
5465	148644	27
5466	137303	25
5467	143128	26
5468	175924	32
5469	192448	35
5470	116731	21
5471	126544	23
5472	135013	25
5473	198346	36
5474	98387	18
5475	214303	39
5476	111470	20
5477	170556	31
5478	132315	24
5479	175916	32
5480	181730	33
5481	148377	27
5482	121003	22
5483	154529	28
5484	143662	26
5485	143484	26
5486	165152	30
5487	110657	20
5488	158885	29
5489	138048	25
5490	153014	28
5491	143678	26
5492	145411	26
5493	93992	17
5494	137753	25
5495	138297	25
5496	110534	20
5497	176412	32
5498	166051	30
5499	155876	28
5500	121772	22
5501	94126	17
5502	143725	26
5503	116175	21
5504	144333	26
5505	204504	37
5506	116305	21
5507	160400	29
5508	77519	14
5509	149297	27
5510	145742	26
5511	99615	18
5512	94427	17
5513	149908	27
5514	100168	18
5515	122264	22
5516	133177	24
5517	110969	20
5518	105548	19
5519	166151	30
5520	149498	27
5521	127533	23
5522	137571	25
5523	149957	27
5524	116687	21
5525	144438	26
5526	127354	23
5527	149314	27
5528	183281	33
5529	161822	29
5530	121541	22
5531	204860	37
5532	144222	26
5533	78199	14
5534	99948	18
5535	128434	23
5536	145101	26
5537	100561	18
5538	150950	27
5539	146505	26
5540	187464	34
5541	136082	25
5542	139241	25
5543	155932	28
5544	133884	24
5545	111017	20
5546	157835	28
5547	128617	23
5548	122922	22
5549	139512	25
5550	145122	26
5551	106535	19
5552	89429	16
5553	168055	30
5554	189849	34
5555	94743	17
5556	72574	13
5557	134240	24
5558	190207	34
5559	144888	26
5560	112209	20
5561	167406	30
5562	138896	25
5563	178554	32
5564	117840	21
5565	145730	26
5566	95131	17
5567	189989	34
5568	140084	25
5569	139858	25
5570	111875	20
5571	128976	23
5572	89870	16
5573	112119	20
5574	128709	23
5575	123219	22
5576	117565	21
5577	174152	31
5578	179489	32
5579	118084	21
5580	118018	21
5581	167299	30
5582	140607	25
5583	100542	18
5584	123393	22
5585	152257	27
5586	106689	19
5587	83779	15
5588	112179	20
5589	140497	25
5590	146569	26
5591	156957	28
5592	129412	23
5593	117723	21
5594	142595	25
5595	95614	17
5596	84060	15
5597	123608	22
5598	135223	24
5599	168479	30
5600	106548	19
5601	125000	22
5602	124143	22
5603	106770	19
5604	106699	19
5605	146694	26
5606	90270	16
5607	118617	21
5608	157858	28
5609	157729	28
5610	95918	17
5611	118401	21
5612	130508	23
5613	174661	31
5614	158089	28
5615	102042	18
5616	163933	29
5617	146806	26
5618	90020	16
5619	152006	27
5620	186171	33
5621	141383	25
5622	191873	34
5623	141032	25
5624	169652	30
5625	175681	31
5626	152514	27
5627	96237	17
5628	145565	26
5629	147521	26
5630	79328	14
5631	153171	27
5632	141564	25
5633	158815	28
5634	102195	18
5635	124197	22
5636	141843	25
5637	131036	23
5638	95999	17
5639	90730	16
5640	163786	29
5641	123379	22
5642	164528	29
5643	147563	26
5644	125008	22
5645	135994	24
5646	159076	28
5647	125178	22
5648	119284	21
5649	113807	20
5650	102401	18
5651	147475	26
5652	192917	34
5653	110415	20
5654	181720	32
5655	79572	14
5656	153217	27
5657	130825	23
5658	119507	21
5659	125179	22
5660	119855	21
5661	108334	19
5662	131097	23
5663	130744	23
5664	140996	25
5665	113854	20
5666	118208	21
5667	79690	14
5668	170101	30
5669	124917	22
5670	131027	23
5671	123765	22
5672	136529	24
5673	130596	23
5674	112971	20
5675	97220	17
5676	130973	23
5677	91060	16
5678	147814	26
5679	131439	23
5680	125867	22
5681	120122	21
5682	153718	27
5683	194210	34
5684	185461	33
5685	145692	26
5686	91334	16
5687	126098	22
5688	159879	28
5689	109019	19
5690	120867	21
5691	120629	21
5692	108881	19
5693	143323	25
5694	142062	25
5695	120596	21
5696	132250	23
5697	109155	19
5698	143585	25
5699	152504	27
5700	86037	15
5701	91834	16
5702	114747	20
5703	166394	29
5704	114210	20
5705	103492	18
5706	126701	22
5707	172206	30
5708	143767	25
5709	149141	26
5710	149317	26
5711	96955	17
5712	138136	24
5713	132320	23
5714	178042	31
5715	190052	33
5716	103519	18
5717	155205	27
5718	97314	17
5719	120600	21
5720	149055	26
5721	201235	35
5722	103992	18
5723	166933	29
5724	103787	18
5725	92318	16
5726	132833	23
5727	147632	26
5728	143370	25
5729	178618	31
5730	81151	14
5731	115117	20
5732	95780	17
5733	104067	18
5734	137887	24
5735	104075	18
5736	91753	16
5737	120232	21
5738	150013	26
5739	110172	19
5740	121324	21
5741	126951	22
5742	115232	20
5743	104035	18
5744	103816	18
5745	86610	15
5746	173637	30
5747	110010	19
5748	127503	22
5749	121697	21
5750	132182	23
5751	133770	23
5752	124498	22
5753	202510	35
5754	139036	24
5755	86959	15
5756	139040	24
5757	127562	22
5758	126224	22
5759	138611	24
5760	72399	13
5761	179418	31
5762	127744	22
5763	90641	16
5764	121732	21
5765	115428	20
5766	162068	28
5767	122195	21
5768	126860	22
5769	125015	22
5770	98724	17
5771	92711	16
5772	165903	29
5773	161626	28
5774	116680	20
5775	139215	24
5776	191686	33
5777	187540	32
5778	139505	24
5779	139626	24
5780	127920	22
5781	153748	27
5782	156187	27
5783	127811	22
5784	87271	15
5785	69767	12
5786	139297	24
5787	93246	16
5788	128114	22
5789	92892	16
5790	122543	21
5791	169315	29
5792	99065	17
5793	109909	19
5794	110390	19
5795	151381	26
5796	139789	24
5797	189030	33
5798	116784	20
5799	179558	31
5800	133122	23
5801	105159	18
5802	99173	17
5803	146079	25
5804	153705	26
5805	111177	19
5806	109949	19
5807	82043	14
5808	181099	31
5809	110371	19
5810	105013	18
5811	81835	14
5812	140234	24
5813	99153	17
5814	123033	21
5815	70118	12
5816	164123	28
5817	128118	22
5818	111419	19
5819	116713	20
5820	111025	19
5821	82167	14
5822	157752	27
5823	123198	21
5824	134457	23
5825	140523	24
5826	134887	23
5827	158382	27
5828	116720	20
5829	146369	25
5830	117536	20
5831	98328	17
5832	199368	34
5833	99461	17
5834	99782	17
5835	158467	27
5836	105969	18
5837	141140	24
5838	93903	16
5839	129275	22
5840	128683	22
5841	98226	17
5842	111602	19
5843	100023	17
5844	175575	30
5845	129171	22
5846	139785	24
5847	129475	22
5848	76922	13
5849	105732	18
5850	212241	36
5851	170678	29
5852	135394	23
5853	129628	22
5854	129581	22
5855	117877	20
5856	106129	18
5857	147302	25
5858	99661	17
5859	165044	28
5860	105721	18
5861	159257	27
5862	88626	15
5863	112211	19
5864	94541	16
5865	123509	21
5866	123735	21
5867	106114	18
5868	111993	19
5869	82904	14
5870	76733	13
5871	106299	18
5872	106351	18
5873	88224	15
5874	162421	28
5875	129633	22
5876	106249	18
5877	147186	25
5878	100829	17
5879	112479	19
5880	215468	37
5881	118123	20
5882	130239	22
5883	165055	28
5884	159229	27
5885	106082	18
5886	136319	23
5887	131694	22
5888	106427	18
5889	88720	15
5890	152867	26
5891	82857	14
5892	124396	21
5893	154209	26
5894	142050	24
5895	124899	21
5896	124514	21
5897	112531	19
5898	153820	26
5899	112289	19
5900	142853	24
5901	106964	18
5902	154445	26
5903	124656	21
5904	148680	25
5905	130757	22
5906	128494	22
5907	137140	23
5908	149021	25
5909	142965	24
5910	106977	18
5911	148885	25
5912	172413	29
5913	191246	32
5914	107355	18
5915	147984	25
5916	166882	28
5917	113169	19
5918	148969	25
5919	142018	24
5920	136476	23
5921	106455	18
5922	125255	21
5923	71762	12
5924	160738	27
5925	95454	16
5926	166784	28
5927	173023	29
5928	125244	21
5929	198020	33
5930	179367	30
5931	94471	16
5932	102431	17
5933	191772	32
5934	95269	16
5935	133308	22
5936	137148	23
5937	95701	16
5938	147692	25
5939	131499	22
5940	101571	17
5941	125678	21
5942	113110	19
5943	155389	26
5944	108077	18
5945	125681	21
5946	113429	19
5947	137701	23
5948	167196	28
5949	173615	29
5950	125579	21
5951	131782	22
5952	107388	18
5953	113580	19
5954	138001	23
5955	155375	26
5956	77938	13
5957	160946	27
5958	101569	17
5959	101735	17
5960	107579	18
5961	125733	21
5962	107909	18
5963	144195	24
5964	119111	20
5965	144143	24
5966	78298	13
5967	114197	19
5968	139611	23
5969	126415	21
5970	161685	27
5971	114145	19
5972	101086	17
5973	90375	15
5974	90053	15
5975	120513	20
5976	192274	32
5977	83342	14
5978	156554	26
5979	108543	18
5980	144472	24
5981	102473	17
5982	156358	26
5983	120129	20
5984	83665	14
5985	138312	23
5986	72205	12
5987	132306	22
5988	78423	13
5989	118464	20
5990	144597	24
5991	162818	27
5992	174726	29
5993	126725	21
5994	72554	12
5995	120555	20
5996	102584	17
5997	96907	16
5998	126624	21
5999	132193	22
6000	162824	27
6001	138981	23
6002	83757	14
6003	126074	21
6004	179241	30
6005	168696	28
6006	138320	23
6007	139197	23
6008	109028	18
6009	114680	19
6010	108509	18
6011	139203	23
6012	132396	22
6013	138847	23
6014	114444	19
6015	66773	11
6016	114804	19
6017	121422	20
6018	120035	20
6019	66740	11
6020	114867	19
6021	90618	15
6022	94631	16
6023	126860	21
6024	133501	22
6025	115426	19
6026	170116	28
6027	133289	22
6028	108984	18
6029	114995	19
6030	102975	17
6031	115168	19
6032	127143	21
6033	147957	25
6034	97113	16
6035	90613	15
6036	127202	21
6037	103099	17
6038	151577	25
6039	132231	22
6040	115662	19
6041	115376	19
6042	146117	24
6043	78977	13
6044	182344	30
6045	115857	19
6046	97818	16
6047	179246	30
6048	121391	20
6049	79339	13
6050	97457	16
6051	127891	21
6052	128231	21
6053	109474	18
6054	121694	20
6055	103348	17
6056	115882	19
6057	118097	19
6058	139884	23
6059	109783	18
6060	133533	22
6061	110200	18
6062	133990	22
6063	146141	24
6064	97419	16
6065	91393	15
6066	152617	25
6067	133826	22
6068	85265	14
6069	110104	18
6070	115860	19
6071	127448	21
6072	128589	21
6073	122408	20
6074	97649	16
6075	115420	19
6076	195416	32
6077	115397	19
6078	97729	16
6079	133108	22
6080	176614	29
6081	140800	23
6082	122500	20
6083	177332	29
6084	164943	27
6085	92046	15
6086	127986	21
6087	116572	19
6088	134664	22
6089	78636	13
6090	110483	18
6091	73658	12
6092	159429	26
6093	122703	20
6094	110248	18
6095	91936	15
6096	128819	21
6097	116482	19
6098	152996	25
6099	85871	14
6100	110683	18
6101	134794	22
6102	86262	14
6103	196089	32
6104	104516	17
6105	97295	16
6106	122855	20
6107	155970	26
6108	178502	29
6109	117064	19
6110	92117	15
6111	122412	20
6112	73724	12
6113	89816	15
6114	92272	15
6115	161590	26
6116	93831	15
6117	86317	14
6118	73913	12
6119	131983	22
6120	153493	25
6121	111099	18
6122	123015	20
6123	140155	23
6124	117289	19
6125	86498	14
6126	190488	31
6127	98398	16
6128	117260	19
6129	141380	23
6130	86131	14
6131	73805	12
6132	123635	20
6133	122830	20
6134	117560	19
6135	61363	10
6136	123577	20
6137	117667	19
6138	117471	19
6139	111106	18
6140	135748	22
6141	142459	23
6142	119294	19
6143	173153	28
6144	79460	13
6145	129905	21
6146	154572	25
6147	86501	14
6148	92930	15
6149	117631	19
6150	129532	21
6151	111262	18
6152	129285	21
6153	110964	18
6154	180095	29
6155	74427	12
6156	148871	24
6157	129848	21
6158	93158	15
6159	111324	18
6160	154445	25
6161	154492	25
6162	105493	17
6163	161342	26
6164	142536	23
6165	123825	20
6166	136716	22
6167	130378	21
6168	136641	22
6169	129027	21
6170	149249	24
6171	88912	14
6172	124550	20
6173	93014	15
6174	94928	15
6175	99554	16
6176	105693	17
6177	174458	28
6178	118364	19
6179	118110	19
6180	144825	23
6181	87163	14
6182	128079	21
6183	112112	18
6184	86703	14
6185	108136	17
6186	124291	20
6187	118441	19
6188	149307	24
6189	118524	19
6190	133724	22
6191	49915	8
6192	83791	14
6193	117855	19
6194	118448	19
6195	140563	23
6196	112785	18
6197	74531	12
6198	137040	22
6199	118257	19
6200	174056	28
6201	68145	11
6202	118603	19
6203	93495	15
6204	118905	19
6205	131489	21
6206	124923	20
6207	131148	21
6208	153601	25
6209	131183	21
6210	105371	17
6211	143533	23
6212	143804	23
6213	194219	31
6214	118996	19
6215	162668	26
6216	175056	28
6217	125299	20
6218	112109	18
6219	125069	20
6220	163147	26
6221	93755	15
6222	87022	14
6223	112819	18
6224	93996	15
6225	124487	20
6226	119132	19
6227	125265	20
6228	119623	19
6229	81412	13
6230	119006	19
6231	125073	20
6232	113327	18
6233	106443	17
6234	125449	20
6235	106818	17
6236	94032	15
6237	100558	16
6238	93845	15
6239	93957	15
6240	131761	21
6241	87391	14
6242	87939	14
6243	75420	12
6244	132378	21
6245	113339	18
6246	113172	18
6247	150823	24
6248	115160	18
6249	81532	13
6250	100932	16
6251	113046	18
6252	100891	16
6253	144957	23
6254	132454	21
6255	143841	23
6256	122244	20
6257	138173	22
6258	113221	18
6259	156766	25
6260	139062	22
6261	88180	14
6262	80832	13
6263	106874	17
6264	112420	18
6265	94599	15
6266	81999	13
6267	100850	16
6268	138675	22
6269	106539	17
6270	151052	24
6271	170863	27
6272	145093	23
6273	100584	16
6274	119765	19
6275	99960	16
6276	120088	19
6277	95058	15
6278	82211	13
6279	113492	18
6280	126226	20
6281	126843	20
6282	149000	24
6283	88442	14
6284	106994	17
6285	140668	22
6286	107712	17
6287	94813	15
6288	101444	16
6289	126430	20
6290	145705	23
6291	126522	20
6292	120080	19
6293	120455	19
6294	158414	25
6295	101147	16
6296	107480	17
6297	139216	22
6298	133077	21
6299	123128	20
6300	126596	20
6301	132920	21
6302	132852	21
6303	107878	17
6304	120369	19
6305	132898	21
6306	114316	18
6307	69840	11
6308	101681	16
6309	120887	19
6310	114407	18
6311	51007	8
6312	101599	16
6313	146338	23
6314	114093	18
6315	146252	23
6316	139184	22
6317	108157	17
6318	133544	21
6319	82834	13
6320	126667	20
6321	127283	20
6322	125601	20
6323	127183	20
6324	126115	20
6325	114089	18
6326	158112	25
6327	114825	18
6328	114069	18
6329	108479	17
6330	113848	18
6331	70149	11
6332	122425	19
6333	117246	19
6334	127345	20
6335	148445	23
6336	152395	24
6337	114825	18
6338	114412	18
6339	133601	21
6340	132333	21
6341	87278	14
6342	125918	20
6343	147058	23
6344	142006	22
6345	102030	16
6346	83126	13
6347	70369	11
6348	114450	18
6349	140441	22
6350	95764	15
6351	83070	13
6352	96000	15
6353	127669	20
6354	121596	19
6355	120707	19
6356	95671	15
6357	89589	14
6358	102756	16
6359	159281	25
6360	102441	16
6361	166239	26
6362	147287	23
6363	83197	13
6364	112975	18
6365	147458	23
6366	76993	12
6367	160243	25
6368	96206	15
6369	108466	17
6370	133566	21
6371	70843	11
6372	115317	18
6373	120020	19
6374	102534	16
6375	119757	19
6376	160571	25
6377	44729	7
6378	136957	21
6379	128341	20
6380	82962	13
6381	115251	18
6382	128609	20
6383	128701	20
6384	108349	17
6385	101157	16
6386	102741	16
6387	111252	17
6388	122160	19
6389	128643	20
6390	90193	14
6391	109149	17
6392	114800	18
6393	128360	20
6394	83353	13
6395	154360	24
6396	96354	15
6397	115964	18
6398	71044	11
6399	128838	20
6400	122077	19
6401	148231	23
6402	128989	20
6403	118566	19
6404	129189	20
6405	76973	12
6406	122242	19
6407	102914	16
6408	103133	16
6409	83476	13
6410	134852	21
6411	135580	21
6412	142215	22
6413	129126	20
6414	104221	16
6415	116593	18
6416	154935	24
6417	135508	21
6418	96460	15
6419	96826	15
6420	84224	13
6421	116282	18
6422	187275	29
6423	71211	11
6424	128876	20
6425	64407	10
6426	90562	14
6427	96842	15
6428	109830	17
6429	129531	20
6430	103315	16
6431	90717	14
6432	97164	15
6433	84091	13
6434	96829	15
6435	96103	15
6436	97015	15
6437	109728	17
6438	136113	21
6439	64451	10
6440	90518	14
6441	109927	17
6442	116296	18
6443	71376	11
6444	149263	23
6445	91111	14
6446	153775	24
6447	90894	14
6448	142604	22
6449	142918	22
6450	90789	14
6451	73074	11
6452	142688	22
6453	110192	17
6454	103629	16
6455	84245	13
6456	103995	16
6457	97169	15
6458	128687	20
6459	129195	20
6460	115943	18
6461	149139	23
6462	116762	18
6463	84643	13
6464	129676	20
6465	148816	23
6466	136029	21
6467	71685	11
6468	184452	29
6469	116577	18
6470	182446	28
6471	89851	14
6472	105907	16
6473	104195	16
6474	123966	19
6475	128270	20
6476	130072	20
6477	188715	29
6478	104171	16
6479	97829	15
6480	151848	23
6481	133681	21
6482	117269	18
6483	162936	25
6484	162932	25
6485	104421	16
6486	182494	28
6487	111013	17
6488	130140	20
6489	150097	23
6490	91472	14
6491	152385	23
6492	119277	18
6493	136924	21
6494	96668	15
6495	108926	17
6496	124364	19
6497	124418	19
6498	124100	19
6499	104414	16
6500	89211	14
6501	104753	16
6502	111287	17
6503	81299	13
6504	108896	17
6505	78407	12
6506	117807	18
6507	130069	20
6508	141719	22
6509	137581	21
6510	130359	20
6511	84958	13
6512	137221	21
6513	91395	14
6514	158160	24
6515	104127	16
6516	91321	14
6517	124422	19
6518	85092	13
6519	124762	19
6520	85264	13
6521	98632	15
6522	111599	17
6523	131372	20
6524	72369	11
6525	111351	17
6526	71964	11
6527	98452	15
6528	98745	15
6529	124998	19
6530	85244	13
6531	131382	20
6532	118606	18
6533	85772	13
6534	124730	19
6535	151683	23
6536	117975	18
6537	92075	14
6538	124623	19
6539	91362	14
6540	71722	11
6541	124894	19
6542	137901	21
6543	151349	23
6544	98821	15
6545	65888	10
6546	98788	15
6547	164159	25
6548	118083	18
6549	66191	10
6550	98105	15
6551	158341	24
6552	85484	13
6553	78244	12
6554	112273	17
6555	105132	16
6556	144977	22
6557	85502	13
6558	131853	20
6559	131927	20
6560	105284	16
6561	52996	8
6562	131738	20
6563	66117	10
6564	92131	14
6565	107358	16
6566	153747	23
6567	112616	17
6568	119133	18
6569	171916	26
6570	121407	18
6571	85949	13
6572	72735	11
6573	125688	19
6574	152270	23
6575	86062	13
6576	117938	18
6577	138964	21
6578	172255	26
6579	112474	17
6580	180217	27
6581	118940	18
6582	166235	25
6583	150786	23
6584	78914	12
6585	73045	11
6586	119456	18
6587	92813	14
6588	79822	12
6589	125204	19
6590	118226	18
6591	92990	14
6592	99544	15
6593	126262	19
6594	85821	13
6595	119310	18
6596	59552	9
6597	99610	15
6598	105139	16
6599	106373	16
6600	79660	12
6601	151121	23
6602	119566	18
6603	159561	24
6604	106581	16
6605	107070	16
6606	82489	12
6607	99741	15
6608	106137	16
6609	126078	19
6610	99608	15
6611	106499	16
6612	59903	9
6613	92772	14
6614	99955	15
6615	113124	17
6616	133272	20
6617	119752	18
6618	113271	17
6619	120092	18
6620	119903	18
6621	124327	19
6622	85329	13
6623	133285	20
6624	146647	22
6625	113541	17
6626	99719	15
6627	143402	22
6628	106930	16
6629	60235	9
6630	113399	17
6631	98288	15
6632	112900	17
6633	100173	15
6634	106868	16
6635	99198	15
6636	107082	16
6637	92997	14
6638	113533	17
6639	113245	17
6640	135681	20
6641	113022	17
6642	120309	18
6643	140355	21
6644	140007	21
6645	139972	21
6646	105795	16
6647	120659	18
6648	133706	20
6649	140273	21
6650	140393	21
6651	93720	14
6652	80480	12
6653	73534	11
6654	86917	13
6655	127227	19
6656	154297	23
6657	114071	17
6658	100713	15
6659	127334	19
6660	134221	20
6661	66878	10
6662	140438	21
6663	133886	20
6664	133568	20
6665	67311	10
6666	119415	18
6667	146380	22
6668	100441	15
6669	79379	12
6670	98711	15
6671	127879	19
6672	120598	18
6673	141067	21
6674	73825	11
6675	119669	18
6676	131430	20
6677	106559	16
6678	147535	22
6679	93984	14
6680	120875	18
6681	87401	13
6682	114297	17
6683	121092	18
6684	143491	21
6685	134688	20
6686	73888	11
6687	80326	12
6688	112698	17
6689	80940	12
6690	134812	20
6691	84401	13
6692	93374	14
6693	87663	13
6694	112208	17
6695	82729	12
6696	87203	13
6697	141991	21
6698	121487	18
6699	134466	20
6700	101216	15
6701	128927	19
6702	154040	23
6703	135055	20
6704	94587	14
6705	119028	18
6706	108086	16
6707	126336	19
6708	128645	19
6709	114475	17
6710	121164	18
6711	135020	20
6712	128782	19
6713	134823	20
6714	121449	18
6715	93899	14
6716	142028	21
6717	67617	10
6718	108283	16
6719	115040	17
6720	101594	15
6721	87806	13
6722	135505	20
6723	121030	18
6724	149349	22
6725	81368	12
6726	121655	18
6727	108364	16
6728	80911	12
6729	176164	26
6730	67752	10
6731	88079	13
6732	114345	17
6733	114359	17
6734	146494	22
6735	114884	17
6736	135662	20
6737	80231	12
6738	114884	17
6739	108474	16
6740	86152	13
6741	129116	19
6742	122256	18
6743	135307	20
6744	122440	18
6745	115082	17
6746	142668	21
6747	116161	17
6748	102182	15
6749	81498	12
6750	54470	8
6751	94832	14
6752	149164	22
6753	81379	12
6754	81859	12
6755	121762	18
6756	88268	13
6757	75162	11
6758	110696	16
6759	82380	12
6760	156857	23
6761	81706	12
6762	95348	14
6763	95117	14
6764	68374	10
6765	129420	19
6766	102127	15
6767	115965	17
6768	95172	14
6769	67726	10
6770	109223	16
6771	80669	12
6772	163874	24
6773	95005	14
6774	74966	11
6775	109043	16
6776	109279	16
6777	122428	18
6778	75164	11
6779	88896	13
6780	163230	24
6781	134183	20
6782	115962	17
6783	75097	11
6784	95757	14
6785	136365	20
6786	75479	11
6787	129939	19
6788	123029	18
6789	88973	13
6790	95610	14
6791	123183	18
6792	150020	22
6793	123504	18
6794	88794	13
6795	135583	20
6796	87262	13
6797	95660	14
6798	75337	11
6799	115104	17
6800	123081	18
6801	67976	10
6802	82334	12
6803	129378	19
6804	143896	21
6805	115872	17
6806	100266	15
6807	75449	11
6808	68541	10
6809	68275	10
6810	82244	12
6811	88977	13
6812	54803	8
6813	109739	16
6814	123288	18
6815	157372	23
6816	144158	21
6817	114493	17
6818	102944	15
6819	75232	11
6820	136538	20
6821	75324	11
6822	54586	8
6823	95940	14
6824	81548	12
6825	123469	18
6826	137287	20
6827	103316	15
6828	96087	14
6829	103111	15
6830	102736	15
6831	68436	10
6832	75856	11
6833	94888	14
6834	89556	13
6835	137798	20
6836	109718	16
6837	103336	15
6838	142915	21
6839	117094	17
6840	101778	15
6841	116533	17
6842	61932	9
6843	145179	21
6844	68748	10
6845	123742	18
6846	96547	14
6847	137890	20
6848	82855	12
6849	95618	14
6850	68347	10
6851	108395	16
6852	130745	19
6853	117017	17
6854	89782	13
6855	96613	14
6856	68821	10
6857	110089	16
6858	83121	12
6859	117335	17
6860	158985	23
6861	76093	11
6862	110383	16
6863	131492	19
6864	152170	22
6865	96607	14
6866	110864	16
6867	97054	14
6868	103647	15
6869	131330	19
6870	123179	18
6871	75931	11
6872	117499	17
6873	131270	19
6874	73754	11
6875	83011	12
6876	83105	12
6877	110477	16
6878	111044	16
6879	136109	20
6880	82915	12
6881	82548	12
6882	96511	14
6883	81851	12
6884	81261	12
6885	131792	19
6886	115277	17
6887	89980	13
6888	140513	20
6889	76003	11
6890	110719	16
6891	130207	19
6892	76670	11
6893	76363	11
6894	68857	10
6895	103308	15
6896	131501	19
6897	97110	14
6898	55370	8
6899	83483	12
6900	104136	15
6901	194713	28
6902	84299	12
6903	69301	10
6904	69041	10
6905	103590	15
6906	97285	14
6907	69546	10
6908	125102	18
6909	118258	17
6910	118589	17
6911	125514	18
6912	73868	11
6913	124943	18
6914	117689	17
6915	97089	14
6916	62873	9
6917	132200	19
6918	101911	15
6919	123571	18
6920	132530	19
6921	142992	21
6922	76570	11
6923	77008	11
6924	115648	17
6925	97625	14
6926	110781	16
6927	166824	24
6928	125437	18
6929	111659	16
6930	118986	17
6931	106533	15
6932	76553	11
6933	83622	12
6934	104609	15
6935	97924	14
6936	111515	16
6937	97587	14
6938	104840	15
6939	104420	15
6940	90655	13
6941	137490	20
6942	76958	11
6943	55872	8
6944	174981	25
6945	90296	13
6946	125695	18
6947	126033	18
6948	97884	14
6949	70045	10
6950	63076	9
6951	97976	14
6952	69819	10
6953	138051	20
6954	90660	13
6955	91038	13
6956	132588	19
6957	68162	10
6958	89666	13
6959	70015	10
6960	111959	16
6961	91152	13
6962	98037	14
6963	132096	19
6964	133309	19
6965	140236	20
6966	145998	21
6967	140158	20
6968	126491	18
6969	140570	20
6970	112067	16
6971	140167	20
6972	118649	17
6973	119516	17
6974	161326	23
6975	103546	15
6976	63133	9
6977	84258	12
6978	104832	15
6979	63353	9
6980	144886	21
6981	42055	6
6982	105612	15
6983	105538	15
6984	133192	19
6985	73075	10
6986	70331	10
6987	119456	17
6988	77311	11
6989	104478	15
