#Depth	Raw_Count	Unique_Kmers
6172	735284	119
6173	602642	98
6174	667426	108
6175	828767	134
6176	780292	126
6177	699986	113
6178	834838	135
6179	683096	111
6180	846874	137
6181	731890	118
6182	725366	117
6183	737402	119
6184	726420	117
6185	669407	108
6186	686945	111
6187	778758	126
6188	682835	110
6189	761784	123
6190	743735	120
6191	795577	129
6192	674344	109
6193	788929	127
6194	793169	128
6195	740040	119
6196	812128	131
6197	677609	109
6198	835217	135
6199	765984	124
6200	762086	123
6201	646286	104
6202	732319	118
6203	702932	113
6204	764587	123
6205	745451	120
6206	816020	131
6207	700143	113
6208	764435	123
6209	816002	131
6210	838405	135
6211	718384	116
6212	809853	130
6213	856799	138
6214	803321	129
6215	803999	129
6216	879987	142
6217	653508	105
6218	723428	116
6219	793506	128
6220	668971	108
6221	541070	87
6222	784688	126
6223	761377	122
6224	658592	106
6225	705086	113
6226	726968	117
6227	750060	120
6228	773320	124
6229	678967	109
6230	739475	119
6231	695959	112
6232	791519	127
6233	771379	124
6234	782506	126
6235	799047	128
6236	663643	106
6237	644307	103
6238	765384	123
6239	763409	122
6240	769293	123
6241	691034	111
6242	783018	125
6243	784892	126
6244	661113	106
6245	770818	123
6246	651130	104
6247	834848	134
6248	812184	130
6249	587930	94
6250	713574	114
6251	730803	117
6252	721645	115
6253	765178	122
6254	810445	130
6255	749166	120
6256	754009	121
6257	828520	132
6258	703464	112
6259	672418	107
6260	801589	128
6261	738081	118
6262	727171	116
6263	751627	120
6264	908526	145
6265	738224	118
6266	645525	103
6267	796775	127
6268	593563	95
6269	728438	116
6270	715965	114
6271	714918	114
6272	702067	112
6273	806575	129
6274	770172	123
6275	690421	110
6276	726720	116
6277	799513	127
6278	826446	132
6279	680280	108
6280	715163	114
6281	736345	117
6282	672931	107
6283	698482	111
6284	602212	96
6285	748999	119
6286	724892	115
6287	722987	115
6288	787750	125
6289	775123	123
6290	632866	101
6291	716597	114
6292	804530	128
6293	643220	102
6294	812220	129
6295	822688	131
6296	768225	122
6297	783501	124
6298	775712	123
6299	796614	126
6300	719279	114
6301	654778	104
6302	696004	110
6303	749385	119
6304	807791	128
6305	685391	109
6306	869473	138
6307	714778	113
6308	825892	131
6309	680727	108
6310	642484	102
6311	591809	94
6312	785742	124
6313	745428	118
6314	843248	134
6315	735337	116
6316	788273	125
6317	856400	136
6318	753436	119
6319	817468	129
6320	671475	106
6321	782788	124
6322	753745	119
6323	632506	100
6324	729235	115
6325	725332	115
6326	869005	137
6327	728646	115
6328	857563	136
6329	810524	128
6330	710299	112
6331	762401	120
6332	754822	119
6333	814314	129
6334	689983	109
6335	808822	128
6336	697076	110
6337	838973	132
6338	651817	103
6339	557871	88
6340	602107	95
6341	685403	108
6342	738074	116
6343	846857	134
6344	725306	114
6345	629846	99
6346	661094	104
6347	753794	119
6348	948398	149
6349	670431	106
6350	614461	97
6351	545759	86
6352	737980	116
6353	755366	119
6354	693325	109
6355	775431	122
6356	706203	111
6357	699007	110
6358	656300	103
6359	718945	113
6360	743896	117
6361	803148	126
6362	655544	103
6363	644268	101
6364	656817	103
6365	726324	114
6366	662262	104
6367	618519	97
6368	848304	133
6369	666225	105
6370	630727	99
6371	913521	143
6372	781918	123
6373	669683	105
6374	760469	119
6375	711699	112
6376	741321	116
6377	735816	115
6378	819446	128
6379	708769	111
6380	691734	108
6381	766998	120
6382	724140	113
6383	772422	121
6384	651724	102
6385	708215	111
6386	721474	113
6387	656485	103
6388	719158	113
6389	789296	124
6390	665073	104
6391	733247	115
6392	671261	105
6393	728007	114
6394	717309	112
6395	683251	107
6396	773239	121
6397	775297	121
6398	816161	128
6399	578410	90
6400	716979	112
6401	751467	117
6402	693299	108
6403	819589	128
6404	796894	124
6405	684817	107
6406	766579	120
6407	675578	105
6408	719643	112
6409	791729	124
6410	748259	117
6411	718352	112
6412	770124	120
6413	803051	125
6414	718232	112
6415	818297	128
6416	790687	123
6417	759545	118
6418	748140	117
6419	695026	108
6420	728063	113
6421	661911	103
6422	732407	114
6423	766565	119
6424	683800	106
6425	611833	95
6426	649382	101
6427	743323	116
6428	721198	112
6429	767548	119
6430	728133	113
6431	655704	102
6432	771348	120
6433	655786	102
6434	723309	112
6435	794045	123
6436	755615	117
6437	637749	99
6438	781983	121
6439	649717	101
6440	739689	115
6441	813157	126
6442	695403	108
6443	801729	124
6444	775250	120
6445	765213	119
6446	626970	97
6447	770455	120
6448	706242	110
6449	645640	100
6450	767500	119
6451	638907	99
6452	617640	96
6453	619299	96
6454	587414	91
6455	713335	111
6456	752257	117
6457	736044	114
6458	786620	122
6459	632120	98
6460	691451	107
6461	746202	115
6462	770880	119
6463	746672	116
6464	734250	114
6465	780833	121
6466	681451	105
6467	673681	104
6468	679146	105
6469	727384	112
6470	654936	101
6471	750366	116
6472	700010	108
6473	735003	114
6474	648702	100
6475	694141	107
6476	714767	110
6477	645825	100
6478	734464	113
6479	637823	98
6480	757857	117
6481	626638	97
6482	718067	111
6483	662934	102
6484	697535	108
6485	732603	113
6486	634583	98
6487	652800	101
6488	702017	108
6489	726674	112
6490	645501	99
6491	657706	101
6492	658748	101
6493	886204	136
6494	673797	104
6495	864548	133
6496	753411	116
6497	669781	103
6498	690088	106
6499	801826	123
6500	764313	118
6501	712916	110
6502	813468	125
6503	741230	114
6504	683166	105
6505	744385	114
6506	674225	104
6507	709975	109
6508	598236	92
6509	617934	95
6510	776293	119
6511	717771	110
6512	707845	109
6513	795621	122
6514	766853	118
6515	669619	103
6516	654078	100
6517	730155	112
6518	760057	117
6519	694817	107
6520	632030	97
6521	657347	101
6522	759861	117
6523	613933	94
6524	583553	89
6525	744612	114
6526	663536	102
6527	653033	100
6528	772639	118
6529	561784	86
6530	753313	115
6531	736480	113
6532	663560	102
6533	721127	110
6534	729890	112
6535	635678	97
6536	605062	93
6537	718306	110
6538	715212	109
6539	771841	118
6540	747419	114
6541	826070	126
6542	763541	117
6543	824051	126
6544	631732	97
6545	687641	105
6546	648313	99
6547	732919	112
6548	837237	128
6549	592346	90
6550	675679	103
6551	679620	104
6552	642776	98
6553	617358	94
6554	679262	104
6555	624196	95
6556	762839	116
6557	727579	111
6558	531486	81
6559	727824	111
6560	580462	88
6561	737554	112
6562	621051	95
6563	776876	118
6564	751990	115
6565	921140	140
6566	683332	104
6567	826686	126
6568	705794	107
6569	710099	108
6570	658310	100
6571	740378	113
6572	758704	115
6573	751831	114
6574	633015	96
6575	652981	99
6576	605217	92
6577	754809	115
6578	764209	116
6579	605270	92
6580	708464	108
6581	672542	102
6582	624532	95
6583	790658	120
6584	689292	105
6585	707904	108
6586	724385	110
6587	673694	102
6588	738436	112
6589	750541	114
6590	712591	108
6591	718465	109
6592	943461	143
6593	697985	106
6594	638039	97
6595	764802	116
6596	477433	72
6597	626654	95
6598	647141	98
6599	618558	94
6600	701389	106
6601	886579	134
6602	668873	101
6603	556133	84
6604	475129	72
6605	641052	97
6606	622906	94
6607	688023	104
6608	701781	106
6609	635824	96
6610	667308	101
6611	701940	106
6612	749787	113
6613	699077	106
6614	552330	84
6615	572929	87
6616	843432	127
6617	792048	120
6618	699943	106
6619	580606	88
6620	658982	100
6621	850662	128
6622	730290	110
6623	871954	132
6624	661148	100
6625	608739	92
6626	732128	110
6627	695184	105
6628	650897	98
6629	642469	97
6630	735581	111
6631	656224	99
6632	666461	100
6633	704154	106
6634	758854	114
6635	727463	110
6636	624565	94
6637	771674	116
6638	832461	125
6639	813087	122
6640	751486	113
6641	724982	109
6642	571654	86
6643	865003	130
6644	691076	104
6645	712091	107
6646	622706	94
6647	792133	119
6648	716991	108
6649	666273	100
6650	705636	106
6651	727116	109
6652	616691	93
6653	558495	84
6654	639341	96
6655	750981	113
6656	698554	105
6657	638754	96
6658	646070	97
6659	688230	103
6660	661076	99
6661	682280	102
6662	593843	89
6663	666305	100
6664	595424	89
6665	565003	85
6666	678538	102
6667	773852	116
6668	857047	129
6669	768831	115
6670	679059	102
6671	687289	103
6672	678800	102
6673	691186	104
6674	612827	92
6675	655340	98
6676	740108	111
6677	791228	119
6678	790629	118
6679	810282	121
6680	743531	111
6681	722284	108
6682	707444	106
6683	754340	113
6684	642922	96
6685	700830	105
6686	592585	89
6687	735476	110
6688	734147	110
6689	861552	129
6690	723106	108
6691	743423	111
6692	771342	115
6693	727518	109
6694	674184	101
6695	642815	96
6696	618457	92
6697	635585	95
6698	717520	107
6699	670395	100
6700	621708	93
6701	718472	107
6702	588727	88
6703	438857	65
6704	749718	112
6705	697040	104
6706	743757	111
6707	641183	96
6708	733069	109
6709	697255	104
6710	663631	99
6711	703202	105
6712	807577	120
6713	739639	110
6714	739136	110
6715	694001	103
6716	741230	110
6717	587915	88
6718	569657	85
6719	774715	115
6720	690572	103
6721	604103	90
6722	778539	116
6723	714317	106
6724	640758	95
6725	757370	113
6726	684445	102
6727	796287	118
6728	636785	95
6729	659278	98
6730	742113	110
6731	599924	89
6732	721143	107
6733	567497	84
6734	741382	110
6735	677859	101
6736	602976	90
6737	726578	108
6738	760119	113
6739	917742	136
6740	743043	110
6741	727699	108
6742	638559	95
6743	783172	116
6744	737905	109
6745	634559	94
6746	687191	102
6747	749912	111
6748	827471	123
6749	674552	100
6750	708995	105
6751	897027	133
6752	694070	103
6753	594256	88
6754	642217	95
6755	690139	102
6756	709218	105
6757	825563	122
6758	760229	112
6759	699557	104
6760	689563	102
6761	687895	102
6762	619753	92
6763	766297	113
6764	683797	101
6765	766024	113
6766	738295	109
6767	786819	116
6768	679450	100
6769	699825	103
6770	685705	101
6771	658335	97
6772	729204	108
6773	603756	89
6774	581240	86
6775	776920	115
6776	564047	83
6777	595323	88
6778	559482	83
6779	789022	116
6780	616610	91
6781	672403	99
6782	762260	112
6783	651463	96
6784	698399	103
6785	781778	115
6786	733936	108
6787	725357	107
6788	677381	100
6789	721029	106
6790	702390	103
6791	672654	99
6792	741649	109
6793	667434	98
6794	589019	87
6795	790386	116
6796	694090	102
6797	677443	100
6798	693052	102
6799	631854	93
6800	849523	125
6801	561829	83
6802	695990	102
6803	615601	90
6804	749059	110
6805	589376	87
6806	752929	111
6807	640810	94
6808	696721	102
6809	638569	94
6810	715718	105
6811	572434	84
6812	803180	118
6813	706901	104
6814	612632	90
6815	653347	96
6816	718055	105
6817	651239	96
6818	661987	97
6819	710418	104
6820	687509	101
6821	717432	105
6822	612292	90
6823	811255	119
6824	711010	104
6825	723770	106
6826	765012	112
6827	754659	111
6828	702036	103
6829	643585	94
6830	833494	122
6831	615467	90
6832	613694	90
6833	676178	99
6834	738137	108
6835	619140	91
6836	682212	100
6837	681986	100
6838	612858	90
6839	637576	93
6840	711726	104
6841	818447	120
6842	655504	96
6843	710864	104
6844	743720	109
6845	686700	100
6846	747637	109
6847	585846	86
6848	780766	114
6849	693083	101
6850	655824	96
6851	650355	95
6852	812771	119
6853	731961	107
6854	760588	111
6855	660016	96
6856	690083	101
6857	720809	105
6858	706851	103
6859	650163	95
6860	600460	88
6861	719548	105
6862	549009	80
6863	748543	109
6864	750844	109
6865	646199	94
6866	623279	91
6867	776870	113
6868	871780	127
6869	541161	79
6870	651577	95
6871	603053	88
6872	703101	102
6873	619608	90
6874	598169	87
6875	700356	102
6876	668556	97
6877	666920	97
6878	771615	112
6879	663682	96
6880	627355	91
6881	710927	103
6882	656114	95
6883	730421	106
6884	749713	109
6885	681065	99
6886	660768	96
6887	674965	98
6888	600924	87
6889	704850	102
6890	765157	111
6891	722121	105
6892	554636	80
6893	573470	83
6894	674445	98
6895	690250	100
6896	750793	109
6897	654242	95
6898	703680	102
6899	677352	98
6900	669132	97
6901	746776	108
6902	795635	115
6903	818427	119
6904	732727	106
6905	663244	96
6906	594359	86
6907	736821	107
6908	725685	105
6909	573294	83
6910	759758	110
6911	685302	99
6912	612124	89
6913	629398	91
6914	664401	96
6915	566253	82
6916	644164	93
6917	784487	113
6918	649787	94
6919	692963	100
6920	662633	96
6921	642055	93
6922	706222	102
6923	718503	104
6924	605679	87
6925	751911	109
6926	677708	98
6927	749534	108
6928	722498	104
6929	715088	103
6930	681614	98
6931	657674	95
6932	654066	94
6933	706379	102
6934	721177	104
6935	673584	97
6936	748634	108
6937	575867	83
6938	689957	99
6939	616507	89
6940	670894	97
6941	673421	97
6942	632759	91
6943	732037	105
6944	707139	102
6945	611244	88
6946	679159	98
6947	793748	114
6948	805420	116
6949	635792	91
6950	679191	98
6951	672698	97
6952	596642	86
6953	665669	96
6954	783494	113
6955	612733	88
6956	700999	101
6957	670605	96
6958	710487	102
6959	568623	82
6960	554579	80
6961	577428	83
6962	654979	94
6963	626194	90
6964	633467	91
6965	686698	99
6966	689652	99
6967	760669	109
6968	688879	99
6969	626462	90
6970	610443	88
6971	764551	110
6972	726409	104
6973	593524	85
6974	719456	103
6975	598361	86
6976	780982	112
6977	655567	94
6978	900910	129
6979	731600	105
6980	754393	108
6981	747371	107
6982	614080	88
6983	664846	95
6984	735247	105
6985	632011	90
6986	713114	102
6987	709736	102
6988	623739	89
6989	737971	106
6990	692288	99
6991	690370	99
6992	606209	87
6993	614219	88
6994	657043	94
6995	700970	100
6996	641912	92
6997	580859	83
6998	776248	111
6999	743716	106
7000	709818	101
7001	647803	93
7002	700940	100
7003	629461	90
7004	722359	103
7005	557412	80
7006	805162	115
7007	679696	97
7008	785087	112
7009	652233	93
7010	632140	90
7011	616913	88
7012	734423	105
7013	643748	92
7014	709334	101
7015	572980	82
7016	616270	88
7017	564792	80
7018	645210	92
7019	681411	97
7020	686947	98
7021	705534	100
7022	655801	93
7023	626017	89
7024	890155	127
7025	655505	93
7026	720564	103
7027	717557	102
7028	533100	76
7029	805436	115
7030	603280	86
7031	728640	104
7032	724098	103
7033	608319	86
7034	639607	91
7035	651528	93
7036	774814	110
7037	639938	91
7038	653435	93
7039	724754	103
7040	684482	97
7041	789496	112
7042	665701	95
7043	592138	84
7044	619592	88
7045	734783	104
7046	550346	78
7047	761196	108
7048	701910	100
7049	718336	102
7050	708938	101
7051	674966	96
7052	618615	88
7053	657243	93
7054	698631	99
7055	613681	87
7056	637948	90
7057	657509	93
7058	663300	94
7059	733208	104
7060	700648	99
7061	619811	88
7062	592489	84
7063	812671	115
7064	699269	99
7065	740899	105
7066	629714	89
7067	693317	98
7068	606994	86
7069	738948	105
7070	639640	90
7071	700295	99
7072	753640	107
7073	771619	109
7074	774788	110
7075	786244	111
7076	702536	99
7077	714258	101
7078	665437	94
7079	619376	87
7080	823128	116
7081	677466	96
7082	636164	90
7083	694439	98
7084	717682	101
7085	666794	94
7086	658499	93
7087	703426	99
7088	645704	91
7089	659425	93
7090	619824	87
7091	651625	92
7092	560380	79
7093	609837	86
7094	832288	117
7095	647297	91
7096	622987	88
7097	709818	100
7098	618104	87
7099	696125	98
7100	675706	95
7101	681914	96
7102	795249	112
7103	683557	96
7104	677428	95
7105	695704	98
7106	749502	105
7107	776528	109
7108	705986	99
7109	720410	101
7110	701810	99
7111	710990	100
7112	721391	101
7113	694464	98
7114	762984	107
7115	706302	99
7116	625067	88
7117	682226	96
7118	617537	87
7119	681912	96
7120	739547	104
7121	646330	91
7122	705008	99
7123	778870	109
7124	672141	94
7125	591759	83
7126	691531	97
7127	685279	96
7128	742310	104
7129	599028	84
7130	673521	94
7131	752124	105
7132	681391	96
7133	563386	79
7134	788421	111
7135	662724	93
7136	789301	111
7137	669646	94
7138	767245	107
7139	799815	112
7140	605229	85
7141	681367	95
7142	666737	93
7143	684684	96
7144	578579	81
7145	578993	81
7146	619625	87
7147	800514	112
7148	651505	91
7149	635749	89
7150	666551	93
7151	759241	106
7152	625058	87
7153	714871	100
7154	649070	91
7155	676344	95
7156	712047	100
7157	657432	92
7158	559483	78
7159	652653	91
7160	694601	97
7161	761930	106
7162	722565	101
7163	633319	88
7164	566025	79
7165	736957	103
7166	601918	84
7167	652882	91
7168	609671	85
7169	685547	96
7170	581021	81
7171	730973	102
7172	634466	88
7173	645374	90
7174	570832	80
7175	747739	104
7176	768372	107
7177	623713	87
7178	682286	95
7179	700696	98
7180	776928	108
7181	643862	90
7182	667331	93
7183	780686	109
7184	616568	86
7185	740226	103
7186	621299	86
7187	747152	104
7188	595046	83
7189	546836	76
7190	544895	76
7191	572263	80
7192	696168	97
7193	646512	90
7194	755784	105
7195	753497	105
7196	771971	107
7197	632534	88
7198	642751	89
7199	759126	105
7200	683897	95
7201	728381	101
7202	763220	106
7203	634185	88
7204	642982	89
7205	567656	79
7206	787249	109
7207	796175	110
7208	714370	99
7209	659032	91
7210	817895	113
7211	626226	87
7212	626472	87
7213	716292	99
7214	784606	109
7215	613332	85
7216	640700	89
7217	723503	100
7218	750837	104
7219	721828	100
7220	568458	79
7221	685820	95
7222	709532	98
7223	729868	101
7224	665718	92
7225	685394	95
7226	729054	101
7227	606834	84
7228	774524	107
7229	588426	81
7230	832545	115
7231	697582	96
7232	692820	96
7233	797033	110
7234	707481	98
7235	662112	92
7236	672023	93
7237	651586	90
7238	593015	82
7239	599516	83
7240	710838	98
7241	661212	91
7242	711738	98
7243	641185	89
7244	667743	92
7245	608390	84
7246	608291	84
7247	651745	90
7248	725199	100
7249	651709	90
7250	606954	84
7251	689406	95
7252	750041	103
7253	661076	91
7254	681364	94
7255	688313	95
7256	633834	87
7257	659914	91
7258	716527	99
7259	678897	94
7260	681340	94
7261	663331	91
7262	623759	86
7263	683890	94
7264	816169	112
7265	676107	93
7266	674449	93
7267	564835	78
7268	733065	101
7269	615402	85
7270	645042	89
7271	532971	73
7272	636040	87
7273	773566	106
7274	836045	115
7275	741881	102
7276	678196	93
7277	661084	91
7278	726179	100
7279	661806	91
7280	684375	94
7281	744978	102
7282	747414	103
7283	706378	97
7284	550885	76
7285	675384	93
7286	800554	110
7287	660879	91
7288	624804	86
7289	684214	94
7290	635631	87
7291	788920	108
7292	527318	72
7293	630978	87
7294	832636	114
7295	650807	89
7296	589163	81
7297	839926	115
7298	808835	111
7299	560326	77
7300	716063	98
7301	768947	105
7302	612091	84
7303	905507	124
7304	749080	103
7305	731069	100
7306	614035	84
7307	762719	104
7308	626875	86
7309	728263	100
7310	651477	89
7311	717418	98
7312	651253	89
7313	602134	82
7314	709928	97
7315	653527	89
7316	720627	99
7317	591061	81
7318	607197	83
7319	628730	86
7320	598762	82
7321	577140	79
7322	679009	93
7323	638654	87
7324	591019	81
7325	690500	94
7326	697750	95
7327	720474	98
7328	659684	90
7329	757099	103
7330	640347	87
7331	621293	85
7332	669224	91
7333	569302	78
7334	562052	77
7335	659644	90
7336	621676	85
7337	653225	89
7338	757256	103
7339	603249	82
7340	555626	76
7341	621579	85
7342	645159	88
7343	563019	77
7344	708340	96
7345	697709	95
7346	644062	88
7347	631534	86
7348	637509	87
7349	682555	93
7350	578713	79
7351	567430	77
7352	542619	74
7353	588474	80
7354	633218	86
7355	623073	85
7356	641199	87
7357	654517	89
7358	593699	81
7359	715014	97
7360	629022	85
7361	683679	93
7362	600134	82
7363	573073	78
7364	702880	95
7365	820466	111
7366	625297	85
7367	594114	81
7368	580841	79
7369	722819	98
7370	713875	97
7371	696725	95
7372	685631	93
7373	695562	94
7374	804867	109
7375	671479	91
7376	619045	84
7377	510203	69
7378	500594	68
7379	596607	81
7380	612841	83
7381	738593	100
7382	740215	100
7383	694409	94
7384	619046	84
7385	626166	85
7386	653050	88
7387	684794	93
7388	588426	80
7389	699372	95
7390	589910	80
7391	672922	91
7392	651647	88
7393	596999	81
7394	642490	87
7395	606232	82
7396	605430	82
7397	586705	79
7398	627880	85
7399	634255	86
7400	660007	89
7401	539320	73
7402	728166	98
7403	801382	108
7404	644382	87
7405	733278	99
7406	638305	86
7407	647658	87
7408	472542	64
7409	701633	95
7410	761328	103
7411	612312	83
7412	554369	75
7413	700638	95
7414	646119	87
7415	727508	98
7416	549502	74
7417	603088	81
7418	648234	87
7419	622365	84
7420	696945	94
7421	626341	84
7422	630043	85
7423	587441	79
7424	735657	99
7425	645704	87
7426	577259	78
7427	624565	84
7428	554835	75
7429	660951	89
7430	725467	98
7431	586187	79
7432	635772	86
7433	607224	82
7434	881223	119
7435	871371	117
7436	637998	86
7437	598295	80
7438	595181	80
7439	661218	89
7440	615119	83
7441	619205	83
7442	637157	86
7443	674547	91
7444	658222	88
7445	566591	76
7446	644085	87
7447	748746	101
7448	646442	87
7449	745198	100
7450	624825	84
7451	699009	94
7452	678022	91
7453	602626	81
7454	677650	91
7455	672655	90
7456	668575	90
7457	719122	96
7458	596599	80
7459	678784	91
7460	698337	94
7461	679330	91
7462	619396	83
7463	626054	84
7464	624373	84
7465	757797	102
7466	619502	83
7467	579710	78
7468	748192	100
7469	656090	88
7470	790434	106
7471	612814	82
7472	687848	92
7473	672714	90
7474	550945	74
7475	672040	90
7476	721751	97
7477	658002	88
7478	549979	74
7479	703334	94
7480	607545	81
7481	589124	79
7482	713239	95
7483	529522	71
7484	578023	77
7485	626036	84
7486	597810	80
7487	674073	90
7488	667245	89
7489	641487	86
7490	628073	84
7491	689144	92
7492	619249	83
7493	535439	71
7494	635292	85
7495	686639	92
7496	734960	98
7497	707097	94
7498	593990	79
7499	585307	78
7500	599021	80
7501	742281	99
7502	650388	87
7503	590355	79
7504	600061	80
7505	721409	96
7506	742527	99
7507	714187	95
7508	726269	97
7509	551437	73
7510	643742	86
7511	716366	95
7512	667719	89
7513	613539	82
7514	584349	78
7515	668076	89
7516	742115	99
7517	601489	80
7518	683115	91
7519	727839	97
7520	657021	87
7521	584574	78
7522	512900	68
7523	638990	85
7524	569291	76
7525	631758	84
7526	623305	83
7527	752750	100
7528	615688	82
7529	551163	73
7530	791465	105
7531	722342	96
7532	695104	92
7533	718996	95
7534	630676	84
7535	549814	73
7536	602907	80
7537	711885	94
7538	614355	82
7539	734991	97
7540	586395	78
7541	671728	89
7542	688066	91
7543	588654	78
7544	641801	85
7545	696397	92
7546	711911	94
7547	579473	77
7548	634095	84
7549	691259	92
7550	626595	83
7551	648751	86
7552	534409	71
7553	694753	92
7554	602312	80
7555	617490	82
7556	633626	84
7557	609636	81
7558	633765	84
7559	763046	101
7560	524849	69
7561	610733	81
7562	657454	87
7563	527836	70
7564	644077	85
7565	580198	77
7566	622695	82
7567	650750	86
7568	603715	80
7569	635447	84
7570	752070	99
7571	667875	88
7572	618608	82
7573	864248	114
7574	630273	83
7575	727414	96
7576	575216	76
7577	759549	100
7578	650771	86
7579	609820	80
7580	650269	86
7581	545413	72
7582	519706	69
7583	490905	65
7584	685031	90
7585	734879	97
7586	667959	88
7587	563222	74
7588	653209	86
7589	630062	83
7590	648618	85
7591	779784	103
7592	544099	72
7593	667796	88
7594	698874	92
7595	604903	80
7596	628584	83
7597	745038	98
7598	721551	95
7599	614379	81
7600	675597	89
7601	684955	90
7602	668674	88
7603	473322	62
7604	745907	98
7605	588363	77
7606	667130	88
7607	706774	93
7608	578598	76
7609	525624	69
7610	554432	73
7611	613826	81
7612	676974	89
7613	510988	67
7614	662334	87
7615	609066	80
7616	576123	76
7617	612365	80
7618	583442	77
7619	741679	97
7620	736124	97
7621	782610	103
7622	667126	88
7623	710085	93
7624	734463	96
7625	660480	87
7626	653045	86
7627	715708	94
7628	614409	81
7629	802201	105
7630	746160	98
7631	527691	69
7632	579204	76
7633	601009	79
7634	667430	87
7635	555738	73
7636	624212	82
7637	716946	94
7638	687844	90
7639	662855	87
7640	659930	86
7641	736556	96
7642	648641	85
7643	567268	74
7644	618044	81
7645	646689	85
7646	619529	81
7647	509926	67
7648	612729	80
7649	711418	93
7650	557775	73
7651	650976	85
7652	653224	85
7653	726107	95
7654	618671	81
7655	623470	81
7656	604439	79
7657	571535	75
7658	683070	89
7659	780005	102
7660	580090	76
7661	789268	103
7662	653560	85
7663	702344	92
7664	656553	86
7665	749535	98
7666	662508	86
7667	681677	89
7668	563806	74
7669	526449	69
7670	566898	74
7671	556735	73
7672	634585	83
7673	637842	83
7674	776751	101
7675	745450	97
7676	566023	74
7677	603154	79
7678	613877	80
7679	666960	87
7680	473635	62
7681	677373	88
7682	592561	77
7683	778582	101
7684	706023	92
7685	659629	86
7686	651758	85
7687	659609	86
7688	597940	78
7689	675329	88
7690	669429	87
7691	505429	66
7692	722929	94
7693	634251	82
7694	622896	81
7695	630038	82
7696	600503	78
7697	614460	80
7698	772400	100
7699	541923	70
7700	644769	84
7701	651501	85
7702	663551	86
7703	628485	82
7704	691838	90
7705	490754	64
7706	673164	87
7707	608757	79
7708	746056	97
7709	662125	86
7710	528486	69
7711	591306	77
7712	632650	82
7713	649308	84
7714	608193	79
7715	623948	81
7716	594634	77
7717	508652	66
7718	618553	80
7719	553026	72
7720	710489	92
7721	623325	81
7722	679168	88
7723	635295	82
7724	617199	80
7725	659470	85
7726	640215	83
7727	617540	80
7728	717514	93
7729	733606	95
7730	507791	66
7731	562868	73
7732	655703	85
7733	704592	91
7734	635706	82
7735	627917	81
7736	625341	81
7737	507437	66
7738	657936	85
7739	699437	90
7740	682274	88
7741	625589	81
7742	657140	85
7743	483312	62
7744	772311	100
7745	593276	77
7746	603657	78
7747	649257	84
7748	579996	75
7749	690775	89
7750	748707	97
7751	755334	97
7752	538193	69
7753	620061	80
7754	548721	71
7755	609477	79
7756	649987	84
7757	633653	82
7758	701471	90
7759	589743	76
7760	541758	70
7761	636775	82
7762	664508	86
7763	563316	73
7764	644322	83
7765	649570	84
7766	636758	82
7767	761946	98
7768	698040	90
7769	547810	71
7770	661501	85
7771	667447	86
7772	638286	82
7773	624813	80
7774	674796	87
7775	610105	78
7776	737206	95
7777	524224	67
7778	586506	75
7779	516902	66
7780	573186	74
7781	705326	91
7782	630573	81
7783	630282	81
7784	580565	75
7785	628620	81
7786	574341	74
7787	568205	73
7788	621060	80
7789	668395	86
7790	688676	88
7791	596850	77
7792	619898	80
7793	717664	92
7794	627711	81
7795	581843	75
7796	588168	75
7797	558267	72
7798	592018	76
7799	662997	85
7800	701212	90
7801	631509	81
7802	630831	81
7803	586253	75
7804	661719	85
7805	599737	77
7806	520427	67
7807	615850	79
7808	630854	81
7809	544687	70
7810	622566	80
7811	614623	79
7812	694692	89
7813	688224	88
7814	624140	80
7815	622055	80
7816	650160	83
7817	529231	68
7818	650912	83
7819	567989	73
7820	521491	67
7821	505859	65
7822	576506	74
7823	532210	68
7824	664247	85
7825	640993	82
7826	633199	81
7827	647457	83
7828	610296	78
7829	553938	71
7830	552993	71
7831	688202	88
7832	640451	82
7833	587207	75
7834	609077	78
7835	734549	94
7836	600517	77
7837	487724	62
7838	792542	101
7839	590391	75
7840	646493	82
7841	516406	66
7842	562644	72
7843	548661	70
7844	589497	75
7845	634669	81
7846	603834	77
7847	514958	66
7848	626386	80
7849	502890	64
7850	594240	76
7851	650321	83
7852	589508	75
7853	673497	86
7854	571810	73
7855	527889	67
7856	579865	74
7857	705238	90
7858	673399	86
7859	554425	71
7860	513501	65
7861	721505	92
7862	612123	78
7863	531587	68
7864	542498	69
7865	631104	80
7866	700889	89
7867	656792	83
7868	686667	87
7869	705207	90
7870	572001	73
7871	628579	80
7872	640999	81
7873	656103	83
7874	532338	68
7875	548175	70
7876	707878	90
7877	535255	68
7878	638728	81
7879	578860	73
7880	661652	84
7881	563736	72
7882	653078	83
7883	684770	87
7884	501173	64
7885	576016	73
7886	632464	80
7887	606107	77
7888	587256	74
7889	519605	66
7890	643942	82
7891	641513	81
7892	545028	69
7893	621575	79
7894	606296	77
7895	633429	80
7896	573043	73
7897	638144	81
7898	659406	83
7899	596282	75
7900	629607	80
7901	512387	65
7902	624763	79
7903	511515	65
7904	453540	57
7905	646849	82
7906	691136	87
7907	726221	92
7908	600715	76
7909	719770	91
7910	590469	75
7911	567607	72
7912	519030	66
7913	519068	66
7914	608781	77
7915	433112	55
7916	663205	84
7917	707427	89
7918	729482	92
